group,biological_replicate,name,major_axis,minor_axis,convex_area,gyration_radius,eigenvalues_ratio,eigenentropy,perimeter,convex_perimeter,aspect_ratio,form_ratio,rectangularity,circularity,convex_circularity,convexity,solidity,fiber_length,fiber_width,curl,major_axis_norm_area,minor_axis_norm_area,elastic_energy_norm_area,bending_energy_norm_area,nucleus_radius,locs_density,locs_number,elastic_energy,bending_energy,periphery_loc_density,interior_loc_density,periphery_cluster_density,interior_cluster_density,model_lad_thickness,periphery_to_interior_loc_density_ratio,periphery_to_interior_dbscan_cluster_density_ratio,log_voronoi_density_40,log_voronoi_density_70,reduced_log_voronoi_density_40,reduced_log_voronoi_density_70,log_interior_dbscan_cluster_radius_mean,log_interior_dbscan_cluster_radius_std,log_interior_dbscan_cluster_radius_skewness,log_interior_dbscan_cluster_gyration_radius_mean,log_interior_dbscan_cluster_gyration_radius_std,log_interior_dbscan_cluster_gyration_radius_skewness,log_interior_dbscan_cluster_density_mean,log_interior_dbscan_cluster_density_std,log_interior_dbscan_cluster_density_skewness,log_interior_dbscan_cluster_n_locs_mean,log_interior_dbscan_cluster_n_locs_std,log_interior_dbscan_cluster_spacing_mean,log_interior_dbscan_cluster_spacing_std,log_interior_dbscan_cluster_spacing_skewness,log_periphery_dbscan_cluster_radius_mean,log_periphery_dbscan_cluster_radius_std,log_periphery_dbscan_cluster_radius_skewness,log_periphery_dbscan_cluster_gyration_radius_mean,log_periphery_dbscan_cluster_gyration_radius_std,log_periphery_dbscan_cluster_gyration_radius_skewness,log_periphery_dbscan_cluster_density_mean,log_periphery_dbscan_cluster_density_std,log_periphery_dbscan_cluster_density_skewness,log_periphery_dbscan_cluster_n_locs_mean,log_periphery_dbscan_cluster_n_locs_std,log_model_lad_segment_length_mean,log_model_lad_segment_length_std,log_model_lad_segment_length_skewness,log_model_lad_segment_thickness_mean,log_model_lad_segment_thickness_std,log_model_lad_segment_thickness_skewness,log_voronoi_density_mean,log_voronoi_density_std,log_voronoi_density_skewness,log_border_curvature_mean,log_border_curvature_std,log_border_curvature_skewness,reduced_log_voronoi_density_mean,interior_dbscan_cluster_n_locs,interior_dbscan_cluster_n_clusters,periphery_dbscan_cluster_n_locs,periphery_dbscan_cluster_n_clusters,radial_loc_density_ring_01,radial_loc_density_ring_02,radial_loc_density_ring_03,radial_loc_density_ring_04,radial_loc_density_ring_05,radial_loc_density_ring_06,radial_loc_density_ring_07,radial_loc_density_ring_08,radial_loc_density_ring_09,radial_loc_density_ring_10,radial_dbscan_cluster_density_ring_01,radial_dbscan_cluster_density_ring_02,radial_dbscan_cluster_density_ring_03,radial_dbscan_cluster_density_ring_04,radial_dbscan_cluster_density_ring_05,radial_dbscan_cluster_density_ring_06,radial_dbscan_cluster_density_ring_07,radial_dbscan_cluster_density_ring_08,radial_dbscan_cluster_density_ring_09,radial_dbscan_cluster_density_ring_10,radial_loc_density_ring_gradient_major_axis,radial_loc_density_ring_gradient_minor_axis,radial_dbscan_cluster_density_ring_gradient_major_axis,radial_dbscan_cluster_density_ring_gradient_minor_axis,voronoi_cluster_018nm^2_log_radius_mean,voronoi_cluster_018nm^2_log_radius_std,voronoi_cluster_018nm^2_log_radius_skewness,voronoi_cluster_018nm^2_log_density_mean,voronoi_cluster_018nm^2_log_density_std,voronoi_cluster_018nm^2_log_density_skewness,voronoi_cluster_018nm^2_log_gyration_radius_mean,voronoi_cluster_018nm^2_log_gyration_radius_std,voronoi_cluster_018nm^2_log_gyration_radius_skewness,voronoi_cluster_032nm^2_log_radius_mean,voronoi_cluster_032nm^2_log_radius_std,voronoi_cluster_032nm^2_log_radius_skewness,voronoi_cluster_032nm^2_log_density_mean,voronoi_cluster_032nm^2_log_density_std,voronoi_cluster_032nm^2_log_density_skewness,voronoi_cluster_032nm^2_log_gyration_radius_mean,voronoi_cluster_032nm^2_log_gyration_radius_std,voronoi_cluster_032nm^2_log_gyration_radius_skewness,voronoi_cluster_056nm^2_log_radius_mean,voronoi_cluster_056nm^2_log_radius_std,voronoi_cluster_056nm^2_log_radius_skewness,voronoi_cluster_056nm^2_log_density_mean,voronoi_cluster_056nm^2_log_density_std,voronoi_cluster_056nm^2_log_density_skewness,voronoi_cluster_056nm^2_log_gyration_radius_mean,voronoi_cluster_056nm^2_log_gyration_radius_std,voronoi_cluster_056nm^2_log_gyration_radius_skewness,voronoi_cluster_100nm^2_log_radius_mean,voronoi_cluster_100nm^2_log_radius_std,voronoi_cluster_100nm^2_log_radius_skewness,voronoi_cluster_100nm^2_log_density_mean,voronoi_cluster_100nm^2_log_density_std,voronoi_cluster_100nm^2_log_density_skewness,voronoi_cluster_100nm^2_log_gyration_radius_mean,voronoi_cluster_100nm^2_log_gyration_radius_std,voronoi_cluster_100nm^2_log_gyration_radius_skewness,voronoi_cluster_018nm^2_clusters_per_nucleus_area,voronoi_cluster_032nm^2_clusters_per_nucleus_area,voronoi_cluster_056nm^2_clusters_per_nucleus_area,voronoi_cluster_100nm^2_clusters_per_nucleus_area
HK06h,20201118,25,20841.37201,10947.12689,176711098.8,6299.522603,2.803235823,0.57610347,52039.74728,51396.01957,1.903821178,0.417612261,0.795059067,0.841715566,0.840649037,0.987630076,1.02650726,16493.72352,10997.83355,1.263594117,0.000114895,6.03E-05,0.012713212,0.000380975,7598.677101,0.007956124,1443203,2306115.917,69107.05554,0.010658763,0.006918087,1.48E-05,8.94E-06,211.471841,1.540709528,1.652799557,-1.956180258,-1.606015859,0.146388479,0.496552878,1.556540746,0.223067973,0.811863039,1.481442037,0.229878605,0.745281836,-1.631642376,0.193036812,0.320977074,1.978588989,0.365184986,2.428857653,0.121729688,0.277390118,1.6333545,0.28590643,0.625093275,1.550961794,0.289004616,0.544940702,-1.628531259,0.189435607,0.348340745,2.135327613,0.480660765,2.986689192,0.123560348,1.786659873,2.228007669,0.348160218,-1.686180415,-1.842204772,0.468172056,0.028751472,-3.925116831,0.582850183,-1.043080631,0.260363965,776439,1620,278187,296,0.001342143,0.002748649,0.004229117,0.005745822,0.006134855,0.006013033,0.007725145,0.008694333,0.009943642,0.011221248,1.12E-06,2.98E-06,5.02E-06,7.97E-06,7.32E-06,7.20E-06,9.66E-06,1.18E-05,1.27E-05,7.81E-06,4.10E-07,7.81E-07,5.71E-10,1.09E-09,0.782861501,0.163481271,1.463974128,-1.056176455,0.070225539,1.032207098,0.66766627,0.22515719,0.433072078,0.946284053,0.189752645,1.23926,-1.297551867,0.069843264,0.768038638,0.835642086,0.245450927,0.513791936,1.11546709,0.228637989,1.203701364,-1.53258379,0.076734554,0.672314395,1.006218886,0.283369926,0.657974435,1.271816918,0.266129831,1.435960649,-1.761268459,0.08867389,0.616952783,1.158804631,0.320195386,1.016691978,2.73E-05,5.69E-05,6.85E-05,4.78E-05
HK06h,20201118,26,27437.39409,20302.92103,401497472.4,8466.657996,1.697995637,0.659298345,76734.13444,74109.75818,1.35140131,0.532090109,0.71906727,0.854876885,0.918632672,0.965799103,0.997672709,24889.24207,16093.82358,1.102379655,6.85E-05,5.07E-05,0.009255611,0.000106398,11291.73085,0.003701055,1482506,3707455.973,42619.19311,0.00447632,0.003403289,5.06E-06,3.65E-06,104.2385547,1.315292531,1.38431904,-2.258894076,-1.843114755,0.175152662,0.590931984,1.398044988,0.158813476,0.69252141,1.312611696,0.169079342,0.652254624,-1.470872695,0.214704857,0.088747145,1.822367153,0.249196321,2.624424459,0.156731616,0.161606549,1.471103079,0.197307792,0.657090787,1.396517591,0.198470056,0.45910048,-1.556976014,0.227322909,0.715601899,1.882380016,0.334481898,3.16330095,0.100485422,-0.86747029,1.518510526,0.87034662,-0.726378784,-2.107639025,0.561393587,0.447993269,-3.90352879,0.587911961,-0.582021478,0.326407713,357786,1356,99645,263,0.003373383,0.003253158,0.003349201,0.003251036,0.003319112,0.003331992,0.003543031,0.003688772,0.003703793,0.002912248,2.97E-06,3.20E-06,3.93E-06,3.43E-06,3.76E-06,3.28E-06,3.99E-06,4.11E-06,2.76E-06,1.23E-06,1.39E-08,1.88E-08,3.93E-11,5.31E-11,0.790158185,0.169867793,1.411507787,-1.048006294,0.078647909,1.739682593,0.66777784,0.220461727,0.398764104,0.934825454,0.17165566,1.076344848,-1.287864489,0.079630109,1.443542363,0.81254114,0.219368573,0.218988686,1.088713678,0.18426435,0.859013936,-1.521201346,0.086138866,1.198116047,0.965212407,0.229478195,0.23421872,1.246378274,0.20726725,0.844081953,-1.747009264,0.099009445,0.97997305,1.122476611,0.254483884,0.445066849,6.43E-06,1.55E-05,2.78E-05,3.58E-05
HK06h,20201118,27,16449.77074,13124.68221,157925158.6,5794.082867,1.462850409,0.675382361,46633.10551,45670.05954,1.253346213,0.595736729,0.746664373,0.931526606,0.951476421,0.979348449,1.02075791,16686.98861,9660.422176,0.985784262,0.000102044,8.14E-05,0.010336983,0.000115542,7163.282874,0.006612914,1066024,1666356.327,18625.80799,0.009678671,0.005435409,1.37E-05,6.36E-06,151.9560846,1.780670102,2.150344677,-1.998000347,-1.648885981,0.184917399,0.534031765,1.554587086,0.219298745,0.901717511,1.47536803,0.230644165,0.838476387,-1.642775072,0.192585061,0.324756496,1.963548971,0.35439801,2.457043943,0.144528785,1.030093743,1.606210302,0.250187585,0.826701518,1.522997359,0.259523016,0.811158705,-1.635308866,0.184959482,0.592122875,2.074261612,0.42316164,2.941424987,0.110192167,1.561000642,1.959626783,0.631424535,-2.009464714,-1.894695832,0.477019029,-0.133263988,-3.748600157,0.639670373,-1.158278142,0.288221914,516618,1130,150900,223,0.001701403,0.001724403,0.001820413,0.002468488,0.002860966,0.004502996,0.006702636,0.007904616,0.009123123,0.008386523,1.18E-06,9.83E-07,1.18E-06,2.27E-06,3.08E-06,5.41E-06,7.80E-06,1.03E-05,1.05E-05,6.21E-06,4.86E-07,6.09E-07,7.08E-10,8.87E-10,0.774108472,0.154982411,1.466306383,-1.060544929,0.068733524,0.877483959,0.660257473,0.217521518,0.47529085,0.940065195,0.184583489,1.229121433,-1.301188052,0.067801629,0.845285708,0.83032923,0.242530202,0.461737181,1.114269992,0.224279309,1.161640176,-1.535299814,0.074191828,0.644869861,1.007386274,0.276977267,0.639937148,1.270320369,0.25618286,1.403977502,-1.763605703,0.087771182,0.562287468,1.155490053,0.307603866,1.002183716,1.88E-05,4.36E-05,5.61E-05,4.28E-05
HK06h,20201118,28,21555.34362,15045.95978,232665147.9,7342.162042,1.794728837,0.652151512,56982.95202,56096.15561,1.43263334,0.517058622,0.740755421,0.929757436,0.929126825,0.984437514,1.032567264,20353.22225,11803.65508,1.059062951,8.97E-05,6.26E-05,0.010458638,0.00015755,8744.800502,0.002636545,633410,2512608.524,37850.12479,0.004636473,0.001868407,7.44E-06,1.92E-06,104.6596212,2.48151139,3.866429304,-2.272125394,-1.77980286,0.308044813,0.800367347,1.41044908,0.166965186,0.943274399,1.316644506,0.167191296,1.138830049,-1.446630225,0.186977201,-0.057484704,1.871417807,0.282320343,2.654050164,0.194425692,0.36307524,1.478887966,0.183585914,0.494526277,1.388986393,0.194993684,0.608286819,-1.493398193,0.205984638,1.224689961,1.961527611,0.322187863,3.038431784,0.088071303,0.218196793,1.652955853,0.75586611,-1.158765666,-2.113539784,0.646969702,0.147041423,-3.823642922,0.545419834,-0.731706583,0.466630423,184620,589,95385,241,0.000451867,0.000763188,0.000694407,0.000764646,0.001286549,0.001641511,0.002105411,0.002752005,0.004052346,0.003680332,0,3.93E-07,5.50E-07,3.37E-07,1.09E-06,1.57E-06,1.96E-06,3.14E-06,5.15E-06,1.98E-06,1.26E-07,1.81E-07,1.63E-10,2.33E-10,0.797144248,0.17641875,1.439142012,-1.050415183,0.074570739,2.515839947,0.683085606,0.229579942,0.41977054,0.957491678,0.19413771,0.969538371,-1.284582205,0.079635767,1.910288398,0.836724381,0.242320658,0.237636104,1.119328505,0.203536831,0.779742511,-1.511894777,0.089891744,1.433828542,0.995653254,0.242402298,0.273212203,1.27449935,0.216141643,0.722031367,-1.72850598,0.105804878,0.929162663,1.144246723,0.253889696,0.382854125,6.39E-06,1.24E-05,1.86E-05,2.19E-05
HK06h,20201203,0,20093.14606,12069.07437,187515205.9,6677.242569,2.063412461,0.631623969,53449.25406,51662.07624,1.664845658,0.480924551,0.80066515,0.854081662,0.882881961,0.966563091,1.035467182,17313.82202,11214.49913,1.160526315,0.000103484,6.22E-05,0.012906345,0.000210901,7861.609698,0.002599942,504820,2505971.323,40949.78917,0.004140957,0.002008065,3.92E-06,1.27E-06,35.90827368,2.062163189,3.086294159,-2.343170968,-1.927070142,0.243752318,0.659853145,1.38758302,0.154311485,-0.009770836,1.298745275,0.166753988,0.169607027,-1.469988291,0.245874318,0.100082017,1.802327621,0.202318947,2.796850703,0.177661053,-0.086074433,1.488718243,0.214440212,0.750347337,1.431018727,0.223936231,0.779217995,-1.57285107,0.194968444,0.517718887,1.901735289,0.328950844,3.00709176,0.094912231,-0.238086404,0.865518199,0.888975962,0.224733962,-2.214914564,0.557398667,-0.042378821,-3.757234376,0.581083193,-0.866086054,0.372008722,62469,287,36381,102,0.00134619,0.001143001,0.001244543,0.001623783,0.001891643,0.001646605,0.002109792,0.00256035,0.003257101,0.004544371,1.05E-06,1.05E-06,9.45E-07,7.50E-07,1.40E-06,1.15E-06,1.17E-06,1.51E-06,1.88E-06,2.18E-06,7.68E-08,1.28E-07,2.61E-11,4.35E-11,0.780392223,0.152046782,1.135054791,-1.048289987,0.072642691,1.021867065,0.653760885,0.204297029,0.132520653,0.92460587,0.15857774,0.956239716,-1.283653707,0.079294407,1.072363971,0.799733998,0.211729225,0.11341351,1.066398616,0.171558648,0.974477794,-1.521435595,0.086416909,0.984225868,0.94157158,0.221137069,0.368321435,1.222350433,0.195623495,1.028929347,-1.749273707,0.095895973,0.919272797,1.093858867,0.248127764,0.591093088,3.68E-06,9.18E-06,1.85E-05,2.52E-05
HK06h,20201203,1,15258.03274,10458.22841,118360010.7,4825.69802,1.836399376,0.649016785,41720.96498,40535.26477,1.458950039,0.519423476,0.7578129,0.873011236,0.905208934,0.971580231,1.02167711,13913.88606,8691.009334,1.096604692,0.000126177,8.65E-05,0.017340908,0.000470018,6204.180054,0.006410721,775221,2096961.725,56837.22837,0.00892708,0.00544423,7.66E-06,5.60E-06,160.0002621,1.639732314,1.368356086,-2.002044898,-1.646368068,0.195798957,0.551475788,1.573297932,0.240822049,0.697936293,1.496266049,0.240549671,0.575413744,-1.657674116,0.206316816,0.460886534,1.986071622,0.388970762,2.51370263,0.140103721,0.482126642,1.675014302,0.346017532,1.095827162,1.607568821,0.342136744,1.179275542,-1.701248521,0.185862179,0.614200634,2.145929957,0.622604947,2.889442716,0.126689074,-0.005312263,1.586511856,1.01811152,-0.707294814,-1.89949767,0.488606093,-0.098163793,-3.694535109,0.64776289,-0.809341335,0.298346185,327933,648,172626,98,0.002412079,0.004118541,0.003656499,0.004211479,0.004333356,0.004926654,0.005798774,0.006856593,0.007424404,0.008336009,2.39E-06,4.79E-06,3.19E-06,3.65E-06,4.79E-06,4.86E-06,6.69E-06,7.39E-06,5.77E-06,3.49E-06,2.97E-07,4.33E-07,3.46E-10,5.05E-10,0.772839336,0.153027368,1.444779878,-1.060097797,0.070782771,0.998890928,0.654124171,0.215581939,0.380285496,0.933957229,0.182099726,1.394289834,-1.302869282,0.070377396,0.973868281,0.822890257,0.242082365,0.599789254,1.094450015,0.221034623,1.518616468,-1.538632098,0.074641918,0.775844287,0.983140797,0.278912426,0.839955125,1.247571381,0.251678839,1.603131371,-1.772348254,0.085459975,0.689725967,1.133767961,0.306029405,1.059665141,1.89E-05,4.27E-05,5.18E-05,4.09E-05
HK06h,20201203,2,17900.03136,11321.3362,158254452.4,5738.563844,2.115944685,0.627568448,48443.92031,47131.98248,1.581088226,0.509913597,0.806218384,0.874853791,0.895229503,0.972918422,1.032400577,16198.29577,10086.36898,1.105056459,0.000109559,6.93E-05,0.011795076,0.000186338,7211.525637,0.005403827,882888,1927102.98,30444.25219,0.006961721,0.004805466,8.78E-06,5.35E-06,82.72410018,1.448708726,1.63961113,-2.119154274,-1.752145596,0.149846614,0.516855293,1.471334446,0.194754913,0.584874071,1.396605163,0.205139977,0.467916049,-1.56067808,0.226887416,0.410998393,1.879140684,0.283677341,2.52122932,0.150316855,0.061060789,1.558692564,0.244977755,0.696213749,1.484508149,0.253098134,0.520806343,-1.626123565,0.231149073,0.328580423,1.988411435,0.385735882,2.963658906,0.103962885,-1.457610215,1.428427262,0.885341239,-0.741982087,-1.995445092,0.494117438,0.177896532,-3.68888825,0.552815029,-0.781866612,0.273555796,264873,875,85491,155,0.002697868,0.003170969,0.003504966,0.003252377,0.003674437,0.004482262,0.005128762,0.005910597,0.007341506,0.007352224,2.51E-06,2.51E-06,3.14E-06,3.05E-06,4.12E-06,4.11E-06,4.93E-06,7.79E-06,8.06E-06,5.39E-06,2.07E-07,3.28E-07,3.08E-10,4.88E-10,0.786919483,0.157789772,1.217838048,-1.050148057,0.07536369,1.07532236,0.667289691,0.207280849,0.280281475,0.927345246,0.170530183,1.16826018,-1.293247456,0.076549884,1.037568655,0.809156334,0.223554189,0.404019898,1.091450276,0.19624326,1.052097214,-1.527995472,0.081789373,0.928455339,0.975198464,0.250870617,0.474015372,1.257050367,0.23180861,1.168712669,-1.757406367,0.09164092,0.756403085,1.139752334,0.285387633,0.754968181,1.11E-05,2.87E-05,4.70E-05,4.81E-05
HK06h,20201203,3,20414.82245,15862.18217,239616705.9,6560.45065,1.524971645,0.671375028,57488.69322,56063.04348,1.287012231,0.588097285,0.756888399,0.931934479,0.958017884,0.975201215,1.022876723,20580.15086,11909.45356,0.991966609,8.33E-05,6.47E-05,0.007997438,9.18E-05,8832.736165,0.007430344,1821165,1960158.865,22510.03014,0.008016741,0.007205118,8.07E-06,7.73E-06,136.1154398,1.11264534,1.044867236,-1.972952969,-1.615157589,0.156239627,0.514035007,1.583814357,0.245613998,0.857487649,1.50808481,0.250547746,0.779546904,-1.64881209,0.19888916,0.428910481,2.015966496,0.420763389,2.46390172,0.123710743,0.501163015,1.625141554,0.306578908,0.976385361,1.553592893,0.309158615,1.042894623,-1.666424895,0.199358099,0.694955006,2.081008086,0.523144604,3.033203573,0.132895727,-3.735160541,1.516828259,1.012098715,-0.597709622,-1.856649588,0.482233817,0.065977298,-3.623384086,0.546593409,-0.726197261,0.272543008,1109928,1733,197841,184,0.000853221,0.003945129,0.005252929,0.005770501,0.006267348,0.007958721,0.007860155,0.008171625,0.007929007,0.007011267,3.93E-07,2.36E-06,5.74E-06,5.00E-06,6.42E-06,8.36E-06,8.35E-06,9.41E-06,8.95E-06,3.08E-06,4.05E-07,5.22E-07,5.22E-10,6.72E-10,0.780157412,0.164448063,1.588247306,-1.058760358,0.070085138,0.885809216,0.66174374,0.22655366,0.497629306,0.938435097,0.189703933,1.430049063,-1.299403841,0.07058776,0.901220488,0.828325212,0.24792076,0.648617912,1.101412907,0.226000801,1.431354298,-1.536050694,0.075963154,0.76765814,0.99127623,0.281948635,0.811505423,1.262042968,0.263468679,1.52039125,-1.770017346,0.085249024,0.670775501,1.15118512,0.317918928,1.048477359,2.39E-05,5.02E-05,6.04E-05,4.50E-05
HK06h,20201203,4,20087.15042,9971.163604,151978837.9,5836.352363,2.817962437,0.575055416,49446.37955,48349.16885,2.014524204,0.386726628,0.779070153,0.802013369,0.816986646,0.97781009,1.026733236,14159.56484,11020.23444,1.418627666,0.000128729,6.39E-05,0.009846248,0.000246576,7047.667944,0.005629847,878491,1536425.487,38476.1961,0.006370045,0.005345549,7.92E-06,5.67E-06,51.04980243,1.191653961,1.397552482,-2.126015664,-1.759168061,0.125003312,0.491850914,1.504385245,0.197050952,0.662604269,1.420277642,0.205507455,0.658409572,-1.588009531,0.206884459,0.205885605,1.917910832,0.306996951,2.525665799,0.127621695,0.269650681,1.525676943,0.234600067,0.570650862,1.450306358,0.232572944,0.456417539,-1.571979111,0.222435065,0.545528298,1.976524648,0.372310461,2.975780989,0.085735073,0.122901863,1.126447419,0.928427137,-0.348371371,-1.997436803,0.479351233,0.184911552,-3.74061502,0.576498136,-0.646417576,0.253582173,293292,855,56283,127,0.003169554,0.003585932,0.003736464,0.004147429,0.004821432,0.005451396,0.00564557,0.006490446,0.006450691,0.005949364,1.27E-06,2.12E-06,3.94E-06,4.27E-06,5.01E-06,5.32E-06,6.16E-06,7.12E-06,6.88E-06,4.15E-06,2.04E-07,4.11E-07,3.42E-10,6.90E-10,0.786853498,0.161425556,1.163805833,-1.049240284,0.072957154,1.017730569,0.665959106,0.219891966,0.219556979,0.93404624,0.178064446,1.112386815,-1.293528848,0.074985304,0.928969646,0.815859987,0.231198019,0.340639147,1.094302269,0.200878333,1.083530271,-1.530776396,0.079153926,0.788775124,0.979563996,0.252681657,0.487251793,1.255459557,0.236140031,1.157925292,-1.760473065,0.087434404,0.650076101,1.140800644,0.287800691,0.728504811,1.17E-05,2.81E-05,4.67E-05,4.96E-05
HK06h,20201203,5,20924.04673,13905.38094,210415608.9,6391.845326,2.027945055,0.634360478,55295.71294,54041.47601,1.50474459,0.492153534,0.740565367,0.885561874,0.905385246,0.977317646,1.024033154,18760.68504,11485.32472,1.115313577,9.71E-05,6.45E-05,0.009079711,0.000164979,8281.729645,0.007691569,1657322,1956428.665,35548.45622,0.009166193,0.007125191,1.12E-05,8.16E-06,149.7696426,1.286448821,1.374522437,-2.007662637,-1.668494143,0.108938114,0.448106608,1.568284014,0.225216277,0.740162566,1.495870333,0.229543587,0.647746533,-1.661951209,0.194774212,0.387959948,1.971766692,0.378038809,2.463669313,0.120292338,0.167664566,1.619250018,0.249443214,0.691819879,1.536079125,0.254509578,0.763249833,-1.701059497,0.198781737,0.36421084,2.034590411,0.401560695,3.02138837,0.099440314,0.662631072,1.911232303,0.665567286,-1.76840276,-1.887990682,0.457665252,0.339859417,-3.811963181,0.590376039,-0.914369744,0.228610069,818028,1705,138162,237,0.005703734,0.006996709,0.00567774,0.006860009,0.005868808,0.006789351,0.007814804,0.008230899,0.008428361,0.006647808,4.38E-06,9.04E-06,6.39E-06,7.06E-06,6.47E-06,7.56E-06,8.42E-06,9.77E-06,8.78E-06,4.56E-06,1.20E-07,1.81E-07,1.87E-10,2.81E-10,0.774578548,0.156637295,1.503626215,-1.056470879,0.071194854,1.440359367,0.654749552,0.218438945,0.457248894,0.931281073,0.180499552,1.33091196,-1.301440732,0.069731177,0.961744773,0.817743315,0.237730674,0.52510043,1.096232601,0.215927797,1.302725306,-1.540386262,0.073670661,0.720736167,0.986953033,0.272152013,0.685487149,1.259168671,0.258568564,1.452953296,-1.772189659,0.08242231,0.613259881,1.149005018,0.313780393,0.9587696,1.92E-05,4.71E-05,6.87E-05,5.38E-05
HK06h,20201203,6,17092.52214,9698.625029,116224346.6,4946.461338,2.550531083,0.594503068,43942.6219,41704.42352,1.762365499,0.401496557,0.707583679,0.763364675,0.839735924,0.949065434,1.009245947,12825.676,9145.634951,1.332680019,0.000145718,8.27E-05,0.008891455,0.000133708,6110.43498,0.007522608,882394,1042958.332,15683.85247,0.009589788,0.006728639,1.36E-05,8.85E-06,128.3184208,1.425219595,1.53439039,-2.007046979,-1.668476263,0.116815826,0.455386542,1.543611595,0.200200089,0.643641821,1.465978503,0.210388858,0.556718183,-1.644880021,0.202282306,0.452903206,1.939493043,0.3204194,2.446522615,0.117319898,0.441980859,1.612148465,0.268780648,0.623179573,1.538945018,0.278156422,0.576714037,-1.650651171,0.219536109,0.644081962,2.070795633,0.448982154,2.91849775,0.087579941,1.011489271,1.938369787,0.552657485,-2.766159149,-1.893594173,0.449444537,0.081702303,-3.285910546,0.542325963,-1.441078441,0.230268632,375402,1007,124761,185,0.004606042,0.004666974,0.00487394,0.004927858,0.006199932,0.006700186,0.007291112,0.008117089,0.00846901,0.005802231,8.45E-06,5.38E-06,4.45E-06,6.14E-06,7.68E-06,9.57E-06,1.02E-05,1.03E-05,9.40E-06,3.27E-06,2.71E-07,4.77E-07,3.29E-10,5.80E-10,0.780829152,0.159577335,1.384118965,-1.055705353,0.069800899,0.752888344,0.661175618,0.21759078,0.415783524,0.931126447,0.17786619,1.227504735,-1.298142322,0.071981617,0.793028375,0.816131875,0.231766639,0.453986934,1.102867405,0.21627718,1.150023648,-1.535495478,0.077561318,0.875014805,0.993315074,0.271544117,0.577414256,1.269754194,0.259667369,1.319340656,-1.766488811,0.086705278,0.609235042,1.160156627,0.314369802,0.909691212,1.94E-05,4.86E-05,6.97E-05,5.39E-05
HK06h,20201203,7,13869.0671,9528.649583,92198670.3,4551.737776,1.857207539,0.647441734,36859.95947,35893.09261,1.455512345,0.486497358,0.708102911,0.865516083,0.899316917,0.973769183,1.014963272,12158.15583,7696.748211,1.140721282,0.000148208,0.000101825,0.01210505,0.000505835,5457.736399,0.009230659,863789,1132769.575,47335.14665,0.014710508,0.007125941,7.59E-06,7.37E-06,256.9798664,2.064359943,1.029939578,-1.847751643,-1.511023553,0.188635143,0.525363233,1.624258106,0.265132303,0.689362031,1.539146897,0.263379833,0.635080804,-1.682659471,0.193442703,0.591816933,2.063006613,0.455733124,2.493889109,0.118372739,0.469871649,1.836912855,0.447477047,0.481233698,1.774409725,0.457423707,0.597941252,-1.697753176,0.177888406,1.110943358,2.473222407,0.827392557,2.839707092,0.121999116,-0.140803504,2.26310698,0.487427329,-2.915018873,-1.750462065,0.469316342,-0.137205352,-3.591921939,0.572511078,-1.338662845,0.285924721,443478,613,443538,82,0.004292193,0.005856202,0.007377369,0.005886849,0.006395951,0.007107058,0.007385403,0.008626071,0.009904546,0.010670875,6.74E-06,9.96E-06,6.36E-06,6.06E-06,8.24E-06,7.80E-06,6.37E-06,6.36E-06,5.78E-06,2.28E-06,2.83E-07,4.12E-07,-1.06E-10,-1.54E-10,0.778124948,0.163293796,1.764934843,-1.06428931,0.06478512,1.006297036,0.666042096,0.228193781,0.709620172,0.943963373,0.201938039,1.683166963,-1.3061548,0.065245794,0.788227431,0.838004358,0.264222123,0.847381713,1.100137864,0.247173927,1.747362446,-1.543140555,0.072958058,0.737648875,0.991776083,0.304790057,1.082849069,1.248921727,0.267685045,1.899056769,-1.775113815,0.084003495,0.750340291,1.138283859,0.318977416,1.391995502,4.15E-05,7.29E-05,6.45E-05,3.77E-05
